user_id,item_id,rating,timestamp,timestamp_dt
925,678,3,884717790,1998-01-13 18:56:30
339,790,2,891034151,1998-03-27 21:29:11
908,181,3,879722754,1997-11-16 23:25:54
512,258,3,888578768,1998-02-27 11:26:08
199,813,3,883782807,1998-01-02 23:13:27
472,143,4,875980823,1997-10-04 16:00:23
551,1118,5,892784199,1998-04-17 03:36:39
339,29,3,891035759,1998-03-27 21:55:59
224,86,3,888082612,1998-02-21 17:36:52
693,281,3,875483597,1997-09-28 21:53:17
125,117,3,879454699,1997-11-13 20:58:19
187,116,5,879464978,1997-11-13 23:49:38
327,474,3,887743986,1998-02-17 19:33:06
897,588,4,879990877,1997-11-20 01:54:37
393,727,3,889729614,1998-03-12 19:06:54
561,719,1,885810785,1998-01-26 10:33:05
293,1098,2,888905519,1998-03-03 06:11:59
653,728,2,880153568,1997-11-21 23:06:08
594,15,4,874783052,1997-09-20 19:17:32
21,678,2,874951005,1997-09-22 17:56:45
622,227,3,882592815,1997-12-20 04:40:15
393,356,3,889731088,1998-03-12 19:31:28
629,309,3,880116240,1997-11-21 12:44:00
459,3,2,879563288,1997-11-15 03:08:08
254,588,3,886473701,1998-02-03 02:41:41
918,133,1,891987267,1998-04-07 22:14:27
409,854,4,881108648,1997-12-03 00:24:08
359,7,5,886453325,1998-02-02 21:02:05
714,7,4,892777903,1998-04-17 01:51:43
686,28,4,879546147,1997-11-14 22:22:27
92,575,2,875907763,1997-10-03 19:42:43
363,184,3,891494725,1998-04-02 05:25:25
254,174,5,886471720,1998-02-03 02:08:40
280,225,4,891701974,1998-04-04 14:59:34
195,751,4,883295500,1997-12-28 07:51:40
422,682,2,879743787,1997-11-17 05:16:27
100,328,4,891375212,1998-03-31 20:13:32
121,427,4,891388286,1998-03-31 23:51:26
843,142,2,879448604,1997-11-13 19:16:44
659,601,3,891386241,1998-03-31 23:17:21
450,33,5,882398083,1997-12-17 22:34:43
751,597,2,889299290,1998-03-07 19:34:50
160,23,5,876859778,1997-10-14 20:09:38
202,172,3,879726778,1997-11-17 00:32:58
521,132,3,885253186,1998-01-19 23:39:46
487,194,5,883446322,1997-12-30 01:45:22
524,170,4,884634785,1998-01-12 19:53:05
757,257,4,888444400,1998-02-25 22:06:40
630,12,4,885667854,1998-01-24 18:50:54
407,152,4,875043826,1997-09-23 19:43:46
405,1021,1,885549543,1998-01-23 09:59:03
932,193,3,891250142,1998-03-30 09:29:02
323,292,4,878738997,1997-11-05 14:09:57
833,50,2,875035718,1997-09-23 17:28:38
343,10,4,876403009,1997-10-09 13:16:49
346,423,4,874949057,1997-09-22 17:24:17
197,1419,2,891410124,1998-04-01 05:55:24
44,230,2,883613335,1998-01-01 00:08:55
594,237,3,874784095,1997-09-20 19:34:55
885,195,4,885715827,1998-01-25 08:10:27
846,435,5,883948222,1998-01-04 21:10:22
699,475,4,878882667,1997-11-07 06:04:27
899,222,4,884119910,1998-01-06 20:51:50
345,846,4,884991348,1998-01-16 22:55:48
470,125,4,879178969,1997-11-10 16:22:49
847,117,2,878775570,1997-11-06 00:19:30
405,1549,1,885548671,1998-01-23 09:44:31
15,14,4,879455659,1997-11-13 21:14:19
655,124,3,887426087,1998-02-14 03:14:47
660,183,2,891199499,1998-03-29 19:24:59
870,9,5,879376967,1997-11-12 23:22:47
588,678,2,890015063,1998-03-16 02:24:23
437,116,3,880139997,1997-11-21 19:19:57
11,434,4,891904270,1998-04-06 23:11:10
552,300,4,879220610,1997-11-11 03:56:50
378,1046,3,880332857,1997-11-24 00:54:17
880,461,4,880175666,1997-11-22 05:14:26
85,141,3,879829042,1997-11-18 04:57:22
180,98,5,877544444,1997-10-22 18:20:44
916,472,3,880843697,1997-11-29 22:48:17
322,302,5,887314417,1998-02-12 20:13:37
380,315,4,885477975,1998-01-22 14:06:15
619,68,3,885954105,1998-01-28 02:21:45
522,530,4,876961314,1997-10-16 00:21:54
416,66,5,893213019,1998-04-22 02:43:39
637,1033,3,882904233,1997-12-23 19:10:33
303,53,3,879485608,1997-11-14 05:33:28
254,662,4,887347350,1998-02-13 05:22:30
537,288,2,886028706,1998-01-28 23:05:06
382,7,2,875945837,1997-10-04 06:17:17
825,25,4,880756904,1997-11-28 22:41:44
524,955,1,884637914,1998-01-12 20:45:14
684,732,4,878761717,1997-11-05 20:28:37
500,217,4,883876053,1998-01-04 01:07:33
666,302,5,880138999,1997-11-21 19:03:19
55,273,5,878176047,1997-10-30 01:47:27
294,825,3,877820272,1997-10-25 22:57:52
671,581,2,884035173,1998-01-05 21:19:33
767,659,5,891462560,1998-04-01 20:29:20
847,288,4,878774722,1997-11-06 00:05:22
938,276,3,891356572,1998-03-31 15:02:52
682,235,1,888521833,1998-02-26 19:37:13
653,393,2,880152426,1997-11-21 22:47:06
328,481,3,885048500,1998-01-17 14:48:20
305,484,3,886322838,1998-02-01 08:47:18
804,431,4,879442707,1997-11-13 17:38:27
561,343,4,885807035,1998-01-26 09:30:35
130,240,4,875801750,1997-10-02 14:15:50
692,300,4,876953340,1997-10-15 22:09:00
881,511,5,876537419,1997-10-11 02:36:59
186,12,1,879023460,1997-11-08 21:11:00
618,724,3,891309091,1998-03-31 01:51:31
160,175,4,876860808,1997-10-14 20:26:48
62,827,2,879373421,1997-11-12 22:23:41
853,334,3,879364744,1997-11-12 19:59:04
453,410,4,877552951,1997-10-22 20:42:31
588,697,5,890024002,1998-03-16 04:53:22
642,541,5,885607028,1998-01-24 01:57:08
90,268,4,891382392,1998-03-31 22:13:12
812,300,5,877625461,1997-10-23 16:51:01
234,200,5,892335074,1998-04-11 22:51:14
293,419,3,888906699,1998-03-03 06:31:39
817,222,4,874815835,1997-09-21 04:23:55
401,485,4,891033092,1998-03-27 21:11:32
201,146,1,884140579,1998-01-07 02:36:19
262,275,4,879961980,1997-11-19 17:53:00
592,262,5,882607356,1997-12-20 08:42:36
537,628,2,886030177,1998-01-28 23:29:37
374,118,5,880393864,1997-11-24 17:51:04
435,154,4,884131434,1998-01-07 00:03:54
479,250,4,879460393,1997-11-13 22:33:13
828,510,3,891037231,1998-03-27 22:20:31
650,484,5,891372365,1998-03-31 19:26:05
716,479,4,879796010,1997-11-17 19:46:50
627,89,5,879531158,1997-11-14 18:12:38
893,597,4,874829230,1997-09-21 08:07:10
222,358,2,877562839,1997-10-22 23:27:19
590,274,3,879439256,1997-11-13 16:40:56
119,52,3,890627339,1998-03-23 04:28:59
217,665,4,889070087,1998-03-05 03:54:47
592,1315,2,882609056,1997-12-20 09:10:56
224,655,4,888103646,1998-02-21 23:27:26
13,79,3,882139746,1997-12-14 22:49:06
711,169,5,879992929,1997-11-20 02:28:49
848,603,5,887047308,1998-02-09 18:01:48
314,377,3,877890982,1997-10-26 18:36:22
943,391,2,888640291,1998-02-28 04:31:31
397,479,4,885349865,1998-01-21 02:31:05
230,515,5,880484567,1997-11-25 19:02:47
13,401,1,882141841,1997-12-14 23:24:01
59,11,5,888205744,1998-02-23 03:49:04
935,313,5,884471835,1998-01-10 22:37:15
389,847,4,879915806,1997-11-19 05:03:26
222,1053,3,881060735,1997-12-02 11:05:35
486,280,2,879875249,1997-11-18 17:47:29
821,151,4,874792889,1997-09-20 22:01:29
724,344,1,883757468,1998-01-02 16:11:08
593,182,2,886193627,1998-01-30 20:53:47
92,250,4,890251534,1998-03-18 20:05:34
351,258,5,879481386,1997-11-14 04:23:06
712,755,4,874957113,1997-09-22 19:38:33
627,174,3,879531195,1997-11-14 18:13:15
453,132,3,877554871,1997-10-22 21:14:31
184,203,3,889908571,1998-03-14 20:49:31
194,692,2,879524215,1997-11-14 16:16:55
249,248,5,879571695,1997-11-15 05:28:15
300,261,3,875650018,1997-09-30 20:06:58
153,64,5,881371005,1997-12-06 01:16:45
895,748,3,879437712,1997-11-13 16:15:12
601,172,4,876348736,1997-10-08 22:12:16
641,198,5,879370028,1997-11-12 21:27:08
833,187,5,875124348,1997-09-24 18:05:48
60,427,5,883326620,1997-12-28 16:30:20
827,329,3,882807787,1997-12-22 16:23:07
423,282,4,891395448,1998-04-01 01:50:48
504,162,4,887832741,1998-02-18 20:12:21
23,194,4,874786016,1997-09-20 20:06:56
283,211,4,879298271,1997-11-12 01:31:11
450,95,3,882395167,1997-12-17 21:46:07
398,158,3,875738202,1997-10-01 20:36:42
290,826,2,880732271,1997-11-28 15:51:11
472,183,5,875980376,1997-10-04 15:52:56
693,117,4,875483977,1997-09-28 21:59:37
459,50,4,879563064,1997-11-15 03:04:24
145,637,3,882182689,1997-12-15 10:44:49
930,1010,2,879534692,1997-11-14 19:11:32
416,1594,5,893212484,1998-04-22 02:34:44
647,1047,4,876534275,1997-10-11 01:44:35
622,993,4,882590809,1997-12-20 04:06:49
682,925,3,888520923,1998-02-26 19:22:03
249,172,3,879572106,1997-11-15 05:35:06
405,90,4,885547447,1998-01-23 09:24:07
613,632,3,891227204,1998-03-30 03:06:44
456,747,4,881374331,1997-12-06 02:12:11
918,737,3,891988123,1998-04-07 22:28:43
168,181,4,884287298,1998-01-08 19:21:38
346,180,5,874947958,1997-09-22 17:05:58
853,302,4,879364669,1997-11-12 19:57:49
595,1264,2,887588203,1998-02-16 00:16:43
184,89,4,889908572,1998-03-14 20:49:32
114,527,3,881309586,1997-12-05 08:13:06
269,365,2,891448738,1998-04-01 16:38:58
921,96,4,879380656,1997-11-13 00:24:16
383,505,4,891193042,1998-03-29 17:37:22
15,930,2,879456381,1997-11-13 21:26:21
378,435,4,889665232,1998-03-12 01:13:52
11,429,5,891904335,1998-04-06 23:12:15
489,682,4,891366606,1998-03-31 17:50:06
290,234,3,880474451,1997-11-25 16:14:11
85,530,3,879456350,1997-11-13 21:25:50
237,211,4,879376515,1997-11-12 23:15:15
767,180,5,891462870,1998-04-01 20:34:30
298,127,5,884125847,1998-01-06 22:30:47
642,29,5,886454812,1998-02-02 21:26:52
455,183,4,879111862,1997-11-09 21:44:22
57,204,4,883698272,1998-01-01 23:44:32
862,1011,5,879303123,1997-11-12 02:52:03
94,24,4,885873423,1998-01-27 03:57:03
201,770,3,884112426,1998-01-06 18:47:06
891,476,5,883489605,1997-12-30 13:46:45
678,117,4,879544989,1997-11-14 22:03:09
10,511,4,877888877,1997-10-26 18:01:17
838,302,4,887060659,1998-02-09 21:44:19
646,1313,3,888529180,1998-02-26 21:39:40
537,237,3,886030011,1998-01-28 23:26:51
296,248,5,884196765,1998-01-07 18:12:45
525,255,1,881086078,1997-12-02 18:07:58
826,50,5,885690525,1998-01-25 01:08:45
497,53,3,879362178,1997-11-12 19:16:18
659,739,4,891387022,1998-03-31 23:30:22
432,295,3,889416352,1998-03-09 04:05:52
144,470,2,888105993,1998-02-22 00:06:33
905,100,4,884983888,1998-01-16 20:51:28
279,1274,3,875314001,1997-09-26 22:46:41
655,423,3,887693376,1998-02-17 05:29:36
170,323,3,884293671,1998-01-08 21:07:51
347,95,4,881654410,1997-12-09 08:00:10
55,118,5,878176134,1997-10-30 01:48:54
677,294,5,885191227,1998-01-19 06:27:07
236,596,4,890116575,1998-03-17 06:36:15
186,269,1,889818094,1998-03-13 19:41:34
407,159,3,876338453,1997-10-08 19:20:53
592,820,3,882609057,1997-12-20 09:10:57
308,613,4,887738620,1998-02-17 18:03:40
425,271,5,890346597,1998-03-19 22:29:57
57,240,2,883697512,1998-01-01 23:31:52
144,1028,3,888104495,1998-02-21 23:41:35
588,1469,3,890026705,1998-03-16 05:38:25
71,89,5,880864462,1997-11-30 04:34:22
109,797,3,880582856,1997-11-26 22:20:56
532,66,5,893118712,1998-04-21 00:31:52
16,735,3,877720186,1997-10-24 19:09:46
645,200,5,892054906,1998-04-08 17:01:46
882,122,2,879863831,1997-11-18 14:37:11
774,406,1,888559013,1998-02-27 05:56:53
216,72,2,881721890,1997-12-10 02:44:50
785,886,3,879438591,1997-11-13 16:29:51
293,1119,1,888906655,1998-03-03 06:30:55
864,97,4,888887216,1998-03-03 01:06:56
370,265,5,879434636,1997-11-13 15:23:56
190,597,2,891626023,1998-04-03 17:53:43
295,194,4,879517412,1997-11-14 14:23:32
499,887,5,882995826,1997-12-24 20:37:06
256,4,5,882164525,1997-12-15 05:42:05
395,118,3,883765791,1998-01-02 18:29:51
299,847,4,877877649,1997-10-26 14:54:09
381,50,5,892696252,1998-04-16 03:10:52
16,22,5,877721071,1997-10-24 19:24:31
764,4,3,876245421,1997-10-07 17:30:21
321,497,5,879439860,1997-11-13 16:51:00
223,993,4,891549876,1998-04-02 20:44:36
7,648,5,891351653,1998-03-31 13:40:53
892,432,4,886610996,1998-02-04 16:49:56
796,180,2,892675606,1998-04-15 21:26:46
867,12,5,880078656,1997-11-21 02:17:36
363,137,5,891495742,1998-04-02 05:42:22
693,606,4,875484584,1997-09-28 22:09:44
234,273,3,892336165,1998-04-11 23:09:25
577,118,3,880471658,1997-11-25 15:27:38
586,72,2,884067378,1998-01-06 06:16:18
385,1353,4,879440098,1997-11-13 16:54:58
190,628,4,891042883,1998-03-27 23:54:43
300,872,5,875650068,1997-09-30 20:07:48
883,289,5,891692168,1998-04-04 12:16:08
276,800,3,874792745,1997-09-20 21:59:05
317,354,4,891446251,1998-04-01 15:57:31
645,482,4,892053340,1998-04-08 16:35:40
222,239,5,878184392,1997-10-30 04:06:32
548,13,1,891415677,1998-04-01 07:27:57
883,513,5,891717319,1998-04-04 19:15:19
748,135,4,879454998,1997-11-13 21:03:18
458,250,1,886396637,1998-02-02 05:17:17
402,479,5,876267206,1997-10-07 23:33:26
655,1635,3,887432079,1998-02-14 04:54:39
73,514,4,888626153,1998-02-28 00:35:53
524,204,3,884635358,1998-01-12 20:02:38
474,203,5,887926059,1998-02-19 22:07:39
208,66,4,883108477,1997-12-26 03:54:37
497,73,3,879362858,1997-11-12 19:27:38
181,1097,1,878962720,1997-11-08 04:18:40
784,268,3,891387501,1998-03-31 23:38:21
387,243,1,886484460,1998-02-03 05:41:00
889,217,4,880182582,1997-11-22 07:09:42
244,1074,4,880607904,1997-11-27 05:18:24
566,242,5,881649273,1997-12-09 06:34:33
500,252,2,883865889,1998-01-03 22:18:09
622,419,4,882670009,1997-12-21 02:06:49
104,268,3,888442172,1998-02-25 21:29:32
85,380,4,882995704,1997-12-24 20:35:04
104,285,4,888465201,1998-02-26 03:53:21
894,124,5,881625708,1997-12-09 00:01:48
262,132,3,879792604,1997-11-17 18:50:04
13,32,4,882140286,1997-12-14 22:58:06
381,1532,2,892696831,1998-04-16 03:20:31
878,100,2,880865661,1997-11-30 04:54:21
854,591,2,882812451,1997-12-22 17:40:51
682,1011,4,888517986,1998-02-26 18:33:06
13,360,4,882140926,1997-12-14 23:08:46
881,934,3,876537011,1997-10-11 02:30:11
75,1059,1,884050760,1998-01-06 01:39:20
721,984,3,877137527,1997-10-18 01:18:47
84,322,3,883449567,1997-12-30 02:39:27
323,23,5,878739925,1997-11-05 14:25:25
749,62,3,878849052,1997-11-06 20:44:12
924,114,3,886327724,1998-02-01 10:08:44
232,313,3,885939473,1998-01-27 22:17:53
887,476,1,881379059,1997-12-06 03:30:59
19,382,3,885412840,1998-01-21 20:00:40
49,173,3,888067691,1998-02-21 13:28:11
110,791,2,886989473,1998-02-09 01:57:53
828,547,2,891035864,1998-03-27 21:57:44
95,233,4,879196354,1997-11-10 21:12:34
698,705,4,886366611,1998-02-01 20:56:51
78,412,4,879634223,1997-11-15 22:50:23
387,919,5,886479575,1998-02-03 04:19:35
99,3,3,885679237,1998-01-24 22:00:37
296,237,5,884196785,1998-01-07 18:13:05
535,83,4,879618091,1997-11-15 18:21:31
385,1135,1,879448181,1997-11-13 19:09:41
639,48,4,891239295,1998-03-30 06:28:15
881,200,2,876538185,1997-10-11 02:49:45
513,181,5,885062332,1998-01-17 18:38:52
358,529,3,891269464,1998-03-30 14:51:04
13,597,3,882397650,1997-12-17 22:27:30
896,199,3,887158005,1998-02-11 00:46:45
519,336,5,883248595,1997-12-27 18:49:55
267,480,4,878971438,1997-11-08 06:43:58
468,1012,4,875280462,1997-09-26 13:27:42
246,176,4,884921613,1998-01-16 03:33:33
487,216,4,883530484,1997-12-31 01:08:04
682,352,1,888518424,1998-02-26 18:40:24
393,596,4,887743611,1998-02-17 19:26:51
840,632,3,891204296,1998-03-29 20:44:56
405,1425,1,885547557,1998-01-23 09:25:57
298,265,4,884127720,1998-01-06 23:02:00
5,376,2,879198045,1997-11-10 21:40:45
455,2,4,879111786,1997-11-09 21:43:06
448,750,5,891888099,1998-04-06 18:41:39
327,99,4,887820761,1998-02-18 16:52:41
280,1060,3,891701278,1998-04-04 14:47:58
451,879,4,879012580,1997-11-08 18:09:40
181,948,1,878961474,1997-11-08 03:57:54
553,98,5,879948996,1997-11-19 14:16:36
937,847,4,876769213,1997-10-13 19:00:13
221,391,3,875247754,1997-09-26 04:22:34
437,143,5,880141528,1997-11-21 19:45:28
1,128,4,875072573,1997-09-24 03:42:53
869,50,4,884490892,1998-01-11 03:54:52
232,127,3,888550101,1998-02-27 03:28:21
671,385,5,884035892,1998-01-05 21:31:32
126,313,5,887854726,1998-02-19 02:18:46
786,196,4,882843683,1997-12-23 02:21:23
715,50,5,875961998,1997-10-04 10:46:38
37,546,3,880915565,1997-11-30 18:46:05
329,338,2,891655545,1998-04-04 02:05:45
495,732,4,888634070,1998-02-28 02:47:50
892,422,1,886610996,1998-02-04 16:49:56
815,1039,5,878693870,1997-11-05 01:37:50
846,398,1,883950753,1998-01-04 21:52:33
128,71,4,879967576,1997-11-19 19:26:16
298,864,3,884183912,1998-01-07 14:38:32
224,591,3,888082584,1998-02-21 17:36:24
363,193,3,891494962,1998-04-02 05:29:22
227,14,4,879035463,1997-11-09 00:31:03
339,515,5,891033072,1998-03-27 21:11:12
905,871,2,884984149,1998-01-16 20:55:49
327,411,3,887818957,1998-02-18 16:22:37
381,1119,4,892696252,1998-04-16 03:10:52
749,141,4,878848217,1997-11-06 20:30:17
707,480,3,886286360,1998-01-31 22:39:20
900,121,2,877832803,1997-10-26 02:26:43
206,904,1,888180081,1998-02-22 20:41:21
405,97,2,885545638,1998-01-23 08:53:58
60,168,5,883326837,1997-12-28 16:33:57
872,1047,4,888479603,1998-02-26 07:53:23
374,106,3,880394088,1997-11-24 17:54:48
895,275,5,879438011,1997-11-13 16:20:11
562,234,5,879196074,1997-11-10 21:07:54
621,1036,1,874963446,1997-09-22 21:24:06
606,844,4,878149278,1997-10-29 18:21:18
160,273,5,876767660,1997-10-13 18:34:20
490,298,3,875427532,1997-09-28 06:18:52
181,126,2,878962585,1997-11-08 04:16:25
743,286,3,881277602,1997-12-04 23:20:02
363,143,2,891496667,1998-04-02 05:57:47
279,96,4,875310606,1997-09-26 21:50:06
712,627,4,874956515,1997-09-22 19:28:35
195,451,5,875771441,1997-10-02 05:50:41
474,520,5,887925837,1998-02-19 22:03:57
409,1328,2,881106287,1997-12-02 23:44:47
196,257,2,881251577,1997-12-04 16:06:17
94,469,4,891721048,1998-04-04 20:17:28
814,184,3,885411073,1998-01-21 19:31:13
453,144,4,877554443,1997-10-22 21:07:23
389,503,3,880087739,1997-11-21 04:48:59
903,1008,3,891031505,1998-03-27 20:45:05
193,127,5,890860351,1998-03-25 21:12:31
666,1266,5,880139493,1997-11-21 19:11:33
907,98,5,880160037,1997-11-22 00:53:57
145,1288,4,888398197,1998-02-25 09:16:37
234,322,2,891034007,1998-03-27 21:26:47
222,241,3,878181696,1997-10-30 03:21:36
363,747,5,891495918,1998-04-02 05:45:18
880,123,4,880167247,1997-11-22 02:54:07
318,255,4,884494693,1998-01-11 04:58:13
582,118,2,882962523,1997-12-24 11:22:03
243,387,4,879988752,1997-11-20 01:19:12
908,12,3,879722603,1997-11-16 23:23:23
661,762,2,876037121,1997-10-05 07:38:41
305,135,3,886323189,1998-02-01 08:53:09
344,473,4,884900248,1998-01-15 21:37:28
332,225,3,887938706,1998-02-20 01:38:26
13,844,1,882397010,1997-12-17 22:16:50
622,1407,1,882672922,1997-12-21 02:55:22
650,82,3,891381585,1998-03-31 21:59:45
194,636,2,879553731,1997-11-15 00:28:51
711,111,2,876185574,1997-10-07 00:52:54
184,192,4,889908843,1998-03-14 20:54:03
766,177,3,891309844,1998-03-31 02:04:04
7,529,2,891352626,1998-03-31 13:57:06
160,671,5,876859778,1997-10-14 20:09:38
879,50,4,887761865,1998-02-18 00:31:05
816,349,4,891711554,1998-04-04 17:39:14
5,373,3,875635907,1997-09-30 16:11:47
846,837,5,883948495,1998-01-04 21:14:55
634,302,5,877974667,1997-10-27 17:51:07
276,179,5,874791102,1997-09-20 21:31:42
320,1047,4,884748733,1998-01-14 03:32:13
308,482,5,887738152,1998-02-17 17:55:52
308,209,4,887737686,1998-02-17 17:48:06
344,357,5,884814432,1998-01-14 21:47:12
851,823,3,875730532,1997-10-01 18:28:52
468,124,5,875280331,1997-09-26 13:25:31
244,26,5,880606274,1997-11-27 04:51:14
896,172,5,887158555,1998-02-11 00:55:55
373,1119,5,877105708,1997-10-17 16:28:28
533,190,2,879439379,1997-11-13 16:42:59
624,876,3,879792251,1997-11-17 18:44:11
833,441,1,875224352,1997-09-25 21:52:32
505,151,3,889334162,1998-03-08 05:16:02
914,402,5,887124376,1998-02-10 15:26:16
91,333,5,891438106,1998-04-01 13:41:46
130,150,5,874953558,1997-09-22 18:39:18
198,405,2,884206428,1998-01-07 20:53:48
354,209,3,891218155,1998-03-30 00:35:55
943,94,4,888639929,1998-02-28 04:25:29
251,109,4,886272547,1998-01-31 18:49:07
537,181,2,886031437,1998-01-28 23:50:37
10,435,5,877889261,1997-10-26 18:07:41
43,318,5,875975717,1997-10-04 14:35:17
406,157,3,882480865,1997-12-18 21:34:25
588,739,4,890025704,1998-03-16 05:21:44
535,302,3,879617063,1997-11-15 18:04:23
301,3,2,882075082,1997-12-14 04:51:22
630,15,3,885666718,1998-01-24 18:31:58
456,578,2,881375127,1997-12-06 02:25:27
527,153,5,879455847,1997-11-13 21:17:27
722,151,5,891281020,1998-03-30 18:03:40
301,1028,5,882074801,1997-12-14 04:46:41
58,1084,4,884304896,1998-01-09 00:14:56
69,174,5,882145548,1997-12-15 00:25:48
723,189,3,880498938,1997-11-25 23:02:18
35,748,4,875458970,1997-09-28 15:02:50
433,474,3,880585759,1997-11-26 23:09:19
629,273,2,880117001,1997-11-21 12:56:41
130,322,4,874953525,1997-09-22 18:38:45
64,768,2,889739954,1998-03-12 21:59:14
655,451,3,887428280,1998-02-14 03:51:20
102,173,3,888803602,1998-03-02 01:53:22
514,186,4,875463028,1997-09-28 16:10:28
553,8,3,879949290,1997-11-19 14:21:30
269,196,1,891448283,1998-04-01 16:31:23
207,313,4,885066537,1998-01-17 19:48:57
594,245,3,874780909,1997-09-20 18:41:49
907,277,5,880158794,1997-11-22 00:33:14
394,405,3,880889010,1997-11-30 11:23:30
206,272,5,888179565,1998-02-22 20:32:45
571,194,3,883354818,1997-12-29 00:20:18
13,752,1,886952569,1998-02-08 15:42:49
533,739,5,882902988,1997-12-23 18:49:48
276,774,2,877934722,1997-10-27 06:45:22
843,271,5,879442947,1997-11-13 17:42:27
896,39,2,887158739,1998-02-11 00:58:59
865,121,1,880144024,1997-11-21 20:27:04
286,1230,1,877535157,1997-10-22 15:45:57
707,216,3,886286092,1998-01-31 22:34:52
288,269,5,886373071,1998-02-01 22:44:31
853,258,3,879364883,1997-11-12 20:01:23
7,12,5,892135346,1998-04-09 15:22:26
367,98,5,876689932,1997-10-12 20:58:52
389,346,4,885681315,1998-01-24 22:35:15
725,321,2,876103700,1997-10-06 02:08:20
295,39,4,879518279,1997-11-14 14:37:59
748,114,4,879454773,1997-11-13 20:59:33
339,568,3,891035061,1998-03-27 21:44:21
221,931,3,875245100,1997-09-26 03:38:20
90,18,3,891383687,1998-03-31 22:34:47
701,750,5,891446588,1998-04-01 16:03:08
478,111,3,889397582,1998-03-08 22:53:02
607,107,4,883879756,1998-01-04 02:09:16
753,347,2,891401167,1998-04-01 03:26:07
439,405,4,882893323,1997-12-23 16:08:43
18,486,3,880131559,1997-11-21 16:59:19
458,460,4,886394916,1998-02-02 04:48:36
685,334,1,879451168,1997-11-13 19:59:28
606,184,5,880924790,1997-11-30 21:19:50
345,246,4,884994156,1998-01-16 23:42:36
1,135,4,875072404,1997-09-24 03:40:04
276,627,3,874792907,1997-09-20 22:01:47
729,894,1,893286511,1998-04-22 23:08:31
198,31,3,884207897,1998-01-07 21:18:17
454,1126,2,888266955,1998-02-23 20:49:15
788,427,2,880868316,1997-11-30 05:38:36
84,294,3,883449317,1997-12-30 02:35:17
56,172,5,892737191,1998-04-16 14:33:11
486,886,3,879874388,1997-11-18 17:33:08
328,323,3,885044940,1998-01-17 13:49:00
234,1003,2,892334267,1998-04-11 22:37:47
808,294,5,883949986,1998-01-04 21:39:46
825,407,3,889021180,1998-03-04 14:19:40
429,531,5,882385729,1997-12-17 19:08:49
109,584,2,880581127,1997-11-26 21:52:07
653,226,3,878867346,1997-11-07 01:49:06
894,223,4,879897149,1997-11-18 23:52:29
709,173,4,879846169,1997-11-18 09:42:49
269,135,4,891447931,1998-04-01 16:25:31
429,1048,2,882386966,1997-12-17 19:29:26
389,412,3,880089170,1997-11-21 05:12:50
146,688,1,891457749,1998-04-01 19:09:09
939,1277,5,880261945,1997-11-23 05:12:25
222,385,4,878183924,1997-10-30 03:58:44
3,288,2,889237026,1998-03-07 02:17:06
472,1248,4,875983427,1997-10-04 16:43:47
109,410,1,880564534,1997-11-26 17:15:34
895,284,3,879438062,1997-11-13 16:21:02
664,805,5,878090381,1997-10-29 01:59:41
735,237,4,876698714,1997-10-12 23:25:14
592,689,2,882607690,1997-12-20 08:48:10
542,237,4,886532238,1998-02-03 18:57:18
159,476,5,880557564,1997-11-26 15:19:24
455,318,3,879111528,1997-11-09 21:38:48
381,403,3,892696045,1998-04-16 03:07:25
816,271,4,891711378,1998-04-04 17:36:18
757,58,3,888467592,1998-02-26 04:33:12
99,121,3,885679261,1998-01-24 22:01:01
19,692,3,885412840,1998-01-21 20:00:40
790,121,3,884461657,1998-01-10 19:47:37
821,275,5,874792369,1997-09-20 21:52:49
405,400,1,885549044,1998-01-23 09:50:44
234,218,2,892335541,1998-04-11 22:59:01
504,127,5,887831510,1998-02-18 19:51:50
87,152,4,879876564,1997-11-18 18:09:24
292,484,5,881105625,1997-12-02 23:33:45
82,14,4,876311280,1997-10-08 11:48:00
6,242,4,883268170,1997-12-28 00:16:10
435,208,4,884131515,1998-01-07 00:05:15
416,94,2,886318546,1998-02-01 07:35:46
15,308,5,879455334,1997-11-13 21:08:54
608,1124,4,880404846,1997-11-24 20:54:06
189,661,4,893265569,1998-04-22 17:19:29
650,227,2,891369836,1998-03-31 18:43:56
669,483,3,892550196,1998-04-14 10:36:36
889,160,4,880180945,1997-11-22 06:42:25
500,168,4,883873616,1998-01-04 00:26:56
757,1210,2,888467187,1998-02-26 04:26:27
756,111,4,874829670,1997-09-21 08:14:30
535,152,4,879618385,1997-11-15 18:26:25
862,405,2,879303123,1997-11-12 02:52:03
434,763,5,886724873,1998-02-06 00:27:53
773,181,5,888540020,1998-02-27 00:40:20
630,123,4,885668203,1998-01-24 18:56:43
428,329,3,892572335,1998-04-14 16:45:35
741,28,3,891018339,1998-03-27 17:05:39
664,100,5,876523833,1997-10-10 22:50:33
454,58,4,881960029,1997-12-12 20:53:49
501,1081,3,883348703,1997-12-28 22:38:23
456,234,3,881373473,1997-12-06 01:57:53
193,826,2,889126146,1998-03-05 19:29:06
429,493,4,882385663,1997-12-17 19:07:43
389,584,4,879991512,1997-11-20 02:05:12
524,269,4,884287379,1998-01-08 19:22:59
290,88,4,880731963,1997-11-28 15:46:03
704,135,5,891397305,1998-04-01 02:21:45
782,264,4,891498381,1998-04-02 06:26:21
234,175,2,892079076,1998-04-08 23:44:36
